ID_CLUSTER	ID	DESCRIPTION	CRAWL_SOURCE	PROPERTY_TYPE	SURFACE	ROOM_COUNT	PRICE	PRICE_M2	DEALER_NAME	DEALER_TYPE	URL	NEW_BUILD	IMAGES	LAND_SURFACE	TERRACE_SURFACE	BEDROOM_COUNT	FURNISHED	GARDEN	SWIMMING_POOL	TERRACE	PARKING	PARKING_COUNT	HEATING_TYPES	HEATING_MODE	FLOOR	FLOOR_COUNT	CONSTRUCTION_YEAR	ELEVATOR	CARETAKER	MARKETING_TYPE	PRICE_EVENTS	RENTAL_EXPENSES	RENTAL_EXPENSES_INCLUDED	DEPOSIT	FEES	FEES_INCLUDED	EXCLUSIVE_MANDATE	AGENCIES_UNWANTED	OCCUPIED	CITY_ID	CITY	ZIP_CODE	DEPT_CODE	PUBLICATION_START_DATE	LAST_CRAWL_DATE	LAST_PRICE_DECREASE_DATE
10	97584f90-c46c-11e9-92d3-cb429fb9e457	38 rue Pierre Brossolette, dans immeuble ancien, beau studio de 26 m² situé au 6ème et dernier étage avec ascenseur. Entrée, grande pièce à vivre lumineuse, cuisine séparée et équipée, salle d'eau et WC. Cave en sous-sol. Chauffage collectif.. Honoraires TTC en sus : 390 €. Disponible le 27/08/2019.	SE_LOGER	APARTMENT	26.0	1.0	868.0	33.38	Opimmo	AGENCY	https://www.seloger.com/annonces/locations/appartement/levallois-perret-92/150438671.htm	False	["https://v.seloger.com/s/cdn/x/visuels/0/p/x/n/0pxncmy3dcub3fmxvcpzhnya5hwruq2l2yah1acc4.jpg","https://v.seloger.com/s/cdn/x/visuels/1/p/6/9/1p69ufxgaurvszij4f3qwtigw1th6t2ga1ytu8os7.jpg","https://v.seloger.com/s/cdn/x/visuels/1/u/c/m/1ucmhzxuavyklhmgekojf1r0z5lz9z4t9q34dlvuf.jpg","https://v.seloger.com/s/cdn/x/visuels/0/k/y/v/0kyv8td1ogqnpfcxnou4bo54wj8s1zxtfghgz6ktw.jpg","https://v.seloger.com/s/cdn/x/visuels/1/5/v/7/15v7u6j1wotsatsy1h4tclgebees9gectnbu79rav.jpg"]				False				False		[]	COLLECTIVE	6.0	6.0	1930.0	True		RENT	[{"price":868.0,"date":"2019-08-21"}]		True				False			54178039	Levallois-Perret	92300.0	92	2019-08-21T21:54:00	2019-08-22T15:01:28.042	
10	f139d670-c42e-11e9-92d3-cb429fb9e457	38 rue Pierre Brossolette, dans immeuble ancien, beau studio de 26 m² situé au 6ème et dernier étage avec ascenseur.Entrée, grande pièce à vivre lumineuse, cuisine séparée et équipée, salle d'eau et WC. Cave en sous sol. Chauffage collectif. Libre le 27 août 2019. Réf. annonce : LIDF0368	LOGIC_IMMO	APARTMENT	26.0	1.0	868.0	33.38	Opimmo	AGENCY	https://www.logic-immo.com/detail-location-b752402f-5222-cd5d-91be-871534fcaa54.htm	False	["https://pix.yanport.com/ads/f139d670-c42e-11e9-92d3-cb429fb9e457/image_047ff12d4e2f046a0c5b29a37110b285.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/b75/9/94fb7463-feba-4c1e-be82-8d2975679079.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/b75/7/7079a77c-519e-4baa-a282-24d17e056393.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/b75/8/8cf57d46-da20-4744-8a3e-6c9397d7393b.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/b75/7/7aa72cc1-4a94-42fe-8ee8-860e5e439a2b.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/b75/3/36ef8db1-b032-4545-a884-d69923e098b4.jpg"]				False				False		[]							RENT	[{"price":868.0,"date":"2019-08-21"}]		True				True			54178039	Levallois-Perret	92300.0	92	2019-08-21T16:14:15.452	2019-08-21T16:14:15.452	
																																													
11	0f758700-5207-11e9-9f4b-030cd1888664	Nous vous proposons un immeuble indépendant entièrement restructuré a deux pas des quais de Seine. Certifications environnementales: HQE rénovation, BBC Effinergie rénovation, Breeam Fit Out 2015. 12M est un immeuble de bureaux indépendant restructuré implanté dans le nouveau quartier de Levallois-Perret au 12 avenue André Malraux, a la limite de la ville de Neuilly sur Seine, un atout majeur de cette implantation. Son imposante architecture avec sa fa ccedil; ade d'angle et ses 8 étages domine le bord de Seine. Les différents plateaux offrent tous une surface suffisamment vaste pour être divisibles en entités indépendantes et permettre de multiples configurations. Il bénéficie d'une desserte aisée en transport en commun, a 7 minutes a pied de la station de métro laquo; Pont de Levallois raquo; - Ligne 3, et a toute proximité des quais de Seine pour l'accès routier. Prestations: Grande terrasse accessible pouvant être aménagée et modulée a volonté Hall double hauteur Espace lounge Restaurant inter-entreprises Roof top aménagé 148 places de parking 34 places 2 roues.	SE_LOGER	PREMISES	10145.0	0.0			Bnppre Bureaux Paris Location < 5000 M²	AGENCY	https://www.seloger.com/annonces/locations/bureaux/levallois-perret-92/villiers-cerdan/139811053.htm	False	["https://pix.yanport.com/ads/0f758700-5207-11e9-9f4b-030cd1888664/image_97ec1a886e44e2eacd7ceec43bc8d8d2.jpg","https://v.seloger.com/s/width/800/visuels/0/3/x/x/03xxukuuy1pyt82ccjojdty3g89njgv3gknqybzr6.jpg","https://v.seloger.com/s/cdn/x/visuels/1/u/c/7/1uc72roqffnkwhgtq9wiermd1jsq9madkeychfgmc.jpg","https://v.seloger.com/s/cdn/x/visuels/0/g/0/1/0g01ynxb053txdn1qefj5wla50kodvuo0j8lygr2d.jpg","https://v.seloger.com/s/width/800/visuels/2/9/8/o/298o1sfcqjngbampxrrt031u2sjb30slv3kk7xfhd.jpg","https://v.seloger.com/s/width/800/visuels/0/m/t/a/0mtad8esrcde39402pcww6q5i0hkavd8xwcoc7i8p.jpg","https://v.seloger.com/s/width/800/visuels/0/y/o/1/0yo1use6x1774n305ixs5rb3bmdtxxemp97xgig19.jpg","https://v.seloger.com/s/width/800/visuels/0/1/c/t/01ctdgh8pb4vv8n9q3r5gjnav6iwszix18p1b42bh.jpg"]								False		[]		0.0					RENT	[{"price":327875.0,"date":"2019-03-29"},{"price":363529.0,"date":"2019-07-25"}]						False			54178039	Levallois-Perret	92300.0	92	2019-03-29T09:43:07.218	2019-08-24T13:27:38.894	
11	66fd2ba0-5206-11e9-9f4b-030cd1888664	Le projet sera constitué d'une partie neuve (9000m² environ) et d'une partie existante restructurée (1000m² environ). On distingue trois volumes qui forment un seul et même bâtiment. Les toitures terrasse sont végétalisées (Arbres et gazon) ainsi que le parvis du bâtiment. L'immeuble de bureaux situé au 7 rue Pablo Neruda a Levallois Perret (92) a proximité de la gare SNCF de Clichy-Levallois, sera constitué d'une partie neuve de 9 000 m sup2; environ et d'une partie existante restructurée de 1 000 m sup2; environ. On distingue trois volumes qui forment un seul et même B acirc; timent. Les toitures terrasse sont végétalisées (Arbres et gazon) ainsi que le parvis du B acirc; timent. Ces volumes se distinguent selon les éléments suivants: Un B acirc; timent existant constitué de deux volumes R + 3 et R + 5 en superstructure et 2 niveaux en infrastructure constitué de bureaux en open space, local vélos, vestiaires et locaux techniques a rez-de-chaussée, bureaux du 1er au 5ème étage. Un B acirc; timent neuf de six niveaux en superstructure, incluant une mezzanine au niveau six constitué de hall en rez-de-chaussée, bureaux en open space du niveau 1er au 6ème étage, compris sa mezzanine et 2 niveaux en infra structure composé de bureaux en open space au rez-de-jardin et locaux techniques au 2ème sous-sol. Certifications environnementales HQE (Haute Qualité Environnementale). La conception du B acirc; timent a été calculée en fonction de la réglementation thermique 2012 afin d'obtenir une consommation énergétique de 83 kwhEP/m sup2; /an (BBC) et ce bien que l'immeuble soit en totalité climatisé. NF B acirc; timents Tertiaires neuf - Démarche HQE 2015 - Niveau Effinergie +: Bbio lt; 0,8 *BBIOmaxmoyen*.	SE_LOGER	PREMISES	10287.0	0.0			Bnppre  Activités Sud Idf	AGENCY	https://www.seloger.com/annonces/locations/bureaux/levallois-perret-92/eiffel/142191729.htm	False	["https://pix.yanport.com/ads/66fd2ba0-5206-11e9-9f4b-030cd1888664/image_bfe1915a57668957439239acbb701225.jpg","https://v.seloger.com/s/width/800/visuels/0/a/u/l/0aulrkj29z1sqj9udmwy7auu1v6gfk9a3vqvyemev.jpg","https://v.seloger.com/s/width/800/visuels/0/u/g/k/0ugk1eajnw0uas2tk9ga36d8j0uhiiladogc2nzeo.jpg","https://v.seloger.com/s/width/800/visuels/1/9/d/v/19dvmx8u8uv0l7uti47f3famcazrlnr6enok76e1t.jpg"]								False		[]							RENT	[{"price":411480.0,"date":"2019-03-29"}]						False			54178039	Levallois-Perret	92300.0	92	2019-03-29T09:38:23.741	2019-06-24T09:19:44.041	
																																													
12	18224720-a3f7-11e9-aa5e-8b8909b4f047	LEVALLOIS - Kléber Au sein d'une résidence de services, appartement de 2 pièces au 5ème étage, avec balcons. Il est composé d'une entrée, un séjour d'angle, une cuisine séparée, une chambre spacieuse avec rangements, une salle de bains, une salle d'eau, une buanderie. Gardien et accueil 24h/24H, restaurant sur place ou livraison de repas dans les appartements. Cave en sous-sol.	SE_LOGER	APARTMENT	57.0	2.0	345000.0	6052.63	Consultants Immobilier Wagram	AGENCY	https://www.seloger.com/annonces/achat-de-prestige/appartement/levallois-perret-92/hotel-de-ville-planchette/149195039.htm	True	["https://v.seloger.com/s/width/800/visuels/0/r/c/w/0rcw9bg5xdykd7x15lk977x5ksk0d50z0c9iadjkk.jpg","https://v.seloger.com/s/width/800/visuels/0/l/w/u/0lwu4q8k76hdyytcyazww262lith7tsj3llia2b10.jpg","https://v.seloger.com/s/width/800/visuels/1/g/4/i/1g4i8a36u1255mertuaerbi0vucnpdhkyzvb2xr9w.jpg","https://v.seloger.com/s/width/800/visuels/0/q/r/m/0qrmn0k84f81mauym4uykyj5nyvzh9ri4v38hh8ic.jpg","https://v.seloger.com/s/width/800/visuels/1/x/x/v/1xxvooh2v1ao9wkeuyahjpjjmj1ni86za63ikle1g.jpg","https://v.seloger.com/s/width/800/visuels/0/r/e/p/0repbee8mnm1yl016aulvtkdm44qy7l0oqgeawok4.jpg","https://v.seloger.com/s/width/800/visuels/1/0/i/l/10ilkm27hxk7aeqgcaircmbcqdaibptyqli32ydec.jpg","https://v.seloger.com/s/width/800/visuels/2/7/0/d/270dg10l45jffdhas0qn8iisahtulnb1ervr1zp04.jpg"]			1.0					False		["ELECTRIC"]	INDIVIDUAL	5.0	6.0	1992.0	True	True	SALE	[{"price":345000.0,"date":"2019-07-11"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-07-11T16:15:25.107	2019-08-18T01:42:14.261	
12	acb994d0-a32d-11e9-96d9-fb3253f8fc6c	LEVALLOIS - KLEBER Au sein d'une résidence de services, appartement de 2 pièces au 5ème étage, avec balcons. Il est composé d'une entrée, un séjour d'angle, une cuisine séparée, une chambre spacieuse avec rangements, une salle de bains, une salle d'eau, une buanderie. Gardien et accueil 24h/24H, restaurant sur place ou livraison de repas dans les appartements. Cave en sous-sol.	MEILLEURS_AGENTS	APARTMENT	57.0	2.0	345000.0	6052.63	Consultants Immobilier Wagram	AGENCY	https://www.meilleursagents.com/annonces/achat/1968303357/	True	["http://thumbor.meilleursagents.com/8vKbx8XutnTR0UA0ZLOO2rIpFEo=/x800/filters:no_upscale()/listings/4a/6e/4a6ec5e8439c1f8deb16f19e96ae598fadcbbc03.jpg","http://thumbor.meilleursagents.com/Wd7NYTrcZvS2ER-2bykhhyWvtHI=/x800/filters:no_upscale()/listings/44/ad/44ad75757fe7321a33c6eb8ccfaa455f2097cd79.jpg","http://thumbor.meilleursagents.com/SEStmGF6a30i_ZpjSiTGUQFSp3E=/x800/filters:no_upscale()/listings/5f/80/5f809d7a9b4e855a298781c9dab298c1fdc1f2de.jpg","http://thumbor.meilleursagents.com/xDdxD50__qZo8QFESue6YogAYZg=/x800/filters:no_upscale()/listings/6e/68/6e681f9d4969b5673418b7e3a4554f75328b2426.jpg","http://thumbor.meilleursagents.com/TsV7_udVSbDYLVr4hnNZU29YG2Q=/x800/filters:no_upscale()/listings/f7/f3/f7f3f173be30c232b943f0650da2a2b572b1fc56.jpg","http://thumbor.meilleursagents.com/hZU6oojbzbwcjrpWzOCQTUEY5Yc=/x800/filters:no_upscale()/listings/a4/93/a493260b8160a2f9d60b7059de810e765c1ab992.jpg","http://thumbor.meilleursagents.com/uEF5XUCAn7NFDEsHp2LBcyM8Awg=/x800/filters:no_upscale()/listings/f3/a2/f3a2411045f93d50eebacaae6f07d54d81a9cfc1.jpg","http://thumbor.meilleursagents.com/trVBSyLObBlMHn5uAbALjGyCptk=/x800/filters:no_upscale()/listings/9f/c5/9fc544b52d12a3fa67443b1fc33be25e7a96b90e.jpg"]			1.0					False		[]	INDIVIDUAL	5.0	6.0	1992.0	True	False	SALE	[{"price":345000.0,"date":"2019-07-10"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-07-10T16:13:37.273	2019-08-16T19:14:27.306	
																																													
13	a088fbb0-8f23-11e9-a7f2-f5443208fc78	Cession de droit au bail. Beau magasin proche marché de Levallois. Surface 40 m², réserve, climatisation. Urgent Réf: LLF 001B113742.	SE_LOGER	PREMISES	40.0	0.0			Pro Comm - Espace Immobilier	AGENCY	https://www.seloger.com/annonces/cession-de-bail/boutique/levallois-perret-92/henri-barbusse/148274175.htm	False	["https://pix.yanport.com/ads/a088fbb0-8f23-11e9-a7f2-f5443208fc78/image_2f43c1d321e07f247c29a13c4c0b5d9e.jpg","https://v.seloger.com/s/cdn/x/visuels/0/p/i/i/0piikhpcjfp4bxrpscxexzal82zi7fi38tyq2vwxs.jpg","https://v.seloger.com/s/cdn/x/visuels/0/4/l/3/04l3ln799lq2ud24mwq4fnpaz9tpu1caqg0qcp0g0.jpg","https://v.seloger.com/s/cdn/x/visuels/0/0/4/0/0040udb8r9ox6k5becg2uu3rd18eyvpueop9sjrls.jpg"]								False		[]							RENT	[{"price":79000.0,"date":"2019-06-15"}]						False			54178039	Levallois-Perret	92300.0	92	2019-06-15T04:11:18.232	2019-08-21T12:29:19.32	
13	c691a010-8239-11e9-a5bb-298a91e57a68	A céder urgent cause transfert bail en face du marché de Levallois. Très belle boutique de 40 m² avec Façade de 4 m. Excellent état, parquet au sol, idéal prêt à porter. Reste sur le bail 7 ans. Loyer 1300 euros + CH 117 euros. Pour de plus amples informations, veuillez contacter LLF Réf: 001B113736 Prix: 106400 euros TTC HAI.	SE_LOGER	PREMISES	40.0	0.0			Pro Comm - Espace Immobilier	AGENCY	https://www.seloger.com/annonces/cession-de-bail/boutique/levallois-perret-92/henri-barbusse/147682235.htm	False	["https://pix.yanport.com/ads/c691a010-8239-11e9-a5bb-298a91e57a68/image_445adec98959613957ab82a7b4faa3e1.jpg","https://v.seloger.com/s/cdn/x/visuels/0/n/0/x/0n0xfbar350aw30covjp7i29pestisi2bt5fh1lz4.jpg","https://v.seloger.com/s/cdn/x/visuels/0/e/i/2/0ei22nt03j2s2f89a9amel583zdkeyjjhwmnb1dog.jpg","https://v.seloger.com/s/cdn/x/visuels/1/u/u/3/1uu38elg1jm12gmgye5hdtz0ypu198uya1mwul3eo.jpg"]								False		[]							RENT	[{"price":106400.0,"date":"2019-05-29"}]	117.0					False			54178039	Levallois-Perret	92300.0	92	2019-05-29T17:47:05.22	2019-08-20T14:40:04.428	
																																													
14	e0af08d0-576d-11e9-bcf5-3b398c242d19	En exclusivité dans votre agence ERA Levallois, parking en plein coeur de ville.Au sein d'un immeuble bien entretenu sis 93/95 rue Anatole France.Parking au deuxième sous-sol avec accès ascenseur.	BIEN_ICI	PARKING			17000.0		Era Immobilier Levallois	AGENCY	https://www.bienici.com/annonce/era-273815		["https://public.erafrance.com/assets/nas-era/KGK01/properties/pictures/01-KGK01-522-20190402.jpg"]								False		[]							SALE	[{"price":25000.0,"date":"2019-04-05"},{"price":20000.0,"date":"2019-04-27"},{"price":17000.0,"date":"2019-06-26"}]					False	False		False	54178039	Levallois-Perret	92300.0	92	2019-04-05T05:39:55.243	2019-08-26T06:15:15.063	2019-06-26
14	c1ba9cb0-5730-11e9-bcf5-3b398c242d19	En exclusivité dans votre agence ERA Levallois, parking en plein coeur de ville. Au sein d'un immeuble bien entretenu sis 93/95 rue Anatole France. Parking au deuxième sous-sol avec accès ascenseur. Dont 6.25 % honoraires TTC à la charge de l'acquéreur.	SE_LOGER	PARKING			17000.0		Era Immobilier Levallois	AGENCY	https://www.seloger.com/annonces/achat/parking/levallois-perret-92/villiers-danton/145810917.htm		["https://pix.yanport.com/ads/c1ba9cb0-5730-11e9-bcf5-3b398c242d19/image_fc9fbefa07c81d3f9808df0dea4d2a67.jpg"]								False		[]							SALE	[{"price":25000.0,"date":"2019-04-04"},{"price":20000.0,"date":"2019-04-27"},{"price":17000.0,"date":"2019-06-25"}]						True		False	54178039	Levallois-Perret	92300.0	92	2019-04-04T23:24:11.983	2019-08-25T19:11:30.302	2019-06-25
																																													
15	44b6a5c0-3466-11e9-8213-25cc7d9bf5fc	Dans un cadre arboré, calme et fleuri, un penthouse de 267 m² en très bon état se situant au 7ème et dernier étage. Cet appartement d'exception bénéficie d'une vue panoramique située sur la pointe de l'Île de la Jatte. Il dispose d'une terrasse de 300 m² de plain-pied face au salon. Il se compose d'un séjour de 75 m², d'une grande cuisine dînatoire de 30 m² avec buanderie, d'une suite de 30 m² avec salle de bains et dressing, de 2 autres chambres avec salle de bains, d'un bureau ou 4e chambre. Annexes: une cave, un double box et une place de parking. Cris POCHON.	BELLES_DEMEURES	APARTMENT	267.0	6.0	4970000.0	18614.23	Propriétés Parisiennes	AGENCY	https://www.bellesdemeures.com/annonces/vente/appartement-luxe/levallois-perret-92/ile-de-la-jatte-square-baudin/144215779/	False	["https://v.seloger.com/s/width/965/visuels/0/9/3/7/0937mk01pff7dkq2n4dhqcwehdoaa4okzpmzc1zwg.jpg","https://v.seloger.com/s/width/965/visuels/0/a/j/o/0ajo0vk9ebr4wr14ywp0zkm3bxwdit1dzkkdozlkw.jpg","https://v.seloger.com/s/width/965/visuels/0/w/l/2/0wl2vltoepcvz24qoays30lyhph3xwn9s0mh1pgcg.jpg","https://v.seloger.com/s/width/965/visuels/1/s/o/a/1soaklv0bt3eun1wziqooyh6hxjp4igc7imo1mo00.jpg","https://v.seloger.com/s/width/965/visuels/2/6/d/b/26dbyhdhwukb7n30t9jub1jtjueprd3is4vlmytj4.jpg","https://v.seloger.com/s/width/965/visuels/0/z/e/o/0zeoexpb067njl7jmrybbeuzvssav7qvl5mgls000.jpg","https://v.seloger.com/s/width/965/visuels/1/2/2/s/122sdljfjcr83o312bn9b080jkhpegl60mrorn4zk.jpg","https://v.seloger.com/s/width/965/visuels/1/r/m/p/1rmpeucxc94cfboiunpicj3tfu5s7jtqi660lxm9s.jpg","https://v.seloger.com/s/width/965/visuels/1/c/o/0/1co082mqmawxfgvqvcb94qxb7ey9l4xys8eu20xkw.jpg","https://v.seloger.com/s/width/965/visuels/0/j/g/e/0jgex95s10o2b64jw032v9dlmdh3ak9a41b7ns9vk.jpg","https://v.seloger.com/s/width/965/visuels/1/0/p/8/10p82gy6ecftk5navepv662ycffnq3vzy0m4fx7nk.jpg","https://v.seloger.com/s/width/965/visuels/1/y/f/l/1yfl55uj9znq1j5q3go2pd2dcfwt2ixhbd73g0hds.jpg","https://v.seloger.com/s/width/965/visuels/0/f/9/4/0f94q9liybfcc2d17wnp926f4rdv1t7k9pldgjr40.jpg","https://v.seloger.com/s/width/965/visuels/1/p/a/8/1pa882qnalcr98q4dck5n34pc59mchmp23jv54bgg.jpg","https://v.seloger.com/s/width/965/visuels/1/m/y/s/1mysnixtw0s79l4rdpbzcyv00l3zffw0vokqft1j4.jpg","https://v.seloger.com/s/width/965/visuels/1/7/m/2/17m2rc4n8b4rawqpwxrxvnsvst6gqnqbludobpuyo.jpg"]								False		[]							SALE	[{"price":4970000.0,"date":"2019-02-19"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-02-19T16:49:03.547	2019-06-13T08:22:14.314	
15	3df9b120-349b-11e9-8213-25cc7d9bf5fc	Dans un cadre arboré, calme et fleuri, un penthouse de 267 m² en très bon état se situant au 7ème et dernier étage. Cet appartement d'exception bénéficie d'une vue panoramique située sur la pointe de l'Île de la Jatte. Il dispose d'une terrasse de 300 m² de plain-pied face au salon. Il se compose d'un séjour de 75 m², d'une grande cuisine dînatoire de 30 m² avec buanderie, d'une suite de 30 m² avec salle de bains et dressing, de 2 autres chambres avec salle de bains, d'un bureau ou 4e chambre. Annexes: une cave, un double box et une place de parking. Cris POCHON.	SE_LOGER	APARTMENT	267.0	6.0	4970000.0	18614.23	Propriétés Parisiennes	AGENCY	https://www.seloger.com/annonces/achat-de-prestige/appartement/levallois-perret-92/ile-de-la-jatte-square-baudin/144215779.htm	False	["https://v.seloger.com/s/width/800/visuels/0/9/3/7/0937mk01pff7dkq2n4dhqcwehdoaa4okzpmzc1zwg.jpg","https://v.seloger.com/s/width/800/visuels/0/a/j/o/0ajo0vk9ebr4wr14ywp0zkm3bxwdit1dzkkdozlkw.jpg","https://v.seloger.com/s/width/800/visuels/0/w/l/2/0wl2vltoepcvz24qoays30lyhph3xwn9s0mh1pgcg.jpg","https://v.seloger.com/s/width/800/visuels/1/s/o/a/1soaklv0bt3eun1wziqooyh6hxjp4igc7imo1mo00.jpg","https://v.seloger.com/s/width/800/visuels/2/6/d/b/26dbyhdhwukb7n30t9jub1jtjueprd3is4vlmytj4.jpg","https://v.seloger.com/s/width/800/visuels/0/z/e/o/0zeoexpb067njl7jmrybbeuzvssav7qvl5mgls000.jpg","https://v.seloger.com/s/width/800/visuels/1/2/2/s/122sdljfjcr83o312bn9b080jkhpegl60mrorn4zk.jpg","https://v.seloger.com/s/width/800/visuels/1/r/m/p/1rmpeucxc94cfboiunpicj3tfu5s7jtqi660lxm9s.jpg","https://v.seloger.com/s/width/800/visuels/1/c/o/0/1co082mqmawxfgvqvcb94qxb7ey9l4xys8eu20xkw.jpg","https://v.seloger.com/s/width/800/visuels/0/j/g/e/0jgex95s10o2b64jw032v9dlmdh3ak9a41b7ns9vk.jpg","https://v.seloger.com/s/width/800/visuels/1/0/p/8/10p82gy6ecftk5navepv662ycffnq3vzy0m4fx7nk.jpg","https://v.seloger.com/s/width/800/visuels/1/y/f/l/1yfl55uj9znq1j5q3go2pd2dcfwt2ixhbd73g0hds.jpg","https://v.seloger.com/s/width/800/visuels/0/f/9/4/0f94q9liybfcc2d17wnp926f4rdv1t7k9pldgjr40.jpg","https://v.seloger.com/s/width/800/visuels/1/p/a/8/1pa882qnalcr98q4dck5n34pc59mchmp23jv54bgg.jpg","https://v.seloger.com/s/width/800/visuels/1/m/y/s/1mysnixtw0s79l4rdpbzcyv00l3zffw0vokqft1j4.jpg","https://v.seloger.com/s/width/800/visuels/1/7/m/2/17m2rc4n8b4rawqpwxrxvnsvst6gqnqbludobpuyo.jpg"]		300.0	3.0				1.0	True	2.0	[]	COLLECTIVE	7.0	7.0	1980.0	True	True	SALE	[{"price":4970000.0,"date":"2019-02-19"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-02-19T23:08:16.119	2019-06-28T02:22:36.228	
																																													
18	5135e0a0-62dd-11e8-91b3-8d7b603ef3b8	Louez au mois un parking privé au 2 rue Maurice Ravel à Levallois-Perret pour 60€. Aucun engagement ni caution requis pour un abonnement au mois dans ce parking souterrain. 2 journées d'essai gratuit pour tester le parking avant l'abonnement. Parking sécurisé : conforme à la charte qualité Yespark. Présence de caméras de surveillance : Oui. Présence d'un gardien : Oui. Présence d'un ascenseur : Oui. Service client : 24h/24. Ouverture sans badge : Oui. Hauteur maximum : 1,90m Pour essayer ce parking retrouvez toutes les informations utiles sur le site internet Yespark avec la référence : 92300-1495-1Attention, ce parking ne peut accueillir que des deux-roues : scooter ou moto	EXPLORIMMO	PARKING	16.0		60.0	3.75	Yespark	AGENCY	https://immobilier.lefigaro.fr/annonces/annonce-16671439.html		["http://photos.ubiflow.net/751982/151820943/photos/1.jpg?20190307173853","http://photos.ubiflow.net/751982/151820943/photos/2.jpg?20190307173853","http://photos.ubiflow.net/751982/151820943/photos/3.jpg?20190319194136"]								False		[]							RENT	[{"price":55.0,"date":"2018-05-29"},{"price":60.0,"date":"2019-07-10"}]		True				False			54178039	Levallois-Perret	92300.0	92	2018-05-29T01:12:11.485	2019-07-10T02:46:51.652	
18	c41b3720-b5a5-11e9-9fab-c3006e339e11	Parking à louer à levallois-perret 2 rue maurice ravel, levallois perret, Location de parking privé à 60 par mois au 2 rue Maurice Ravel à Levallois-Perret. Parking souterrain sans engagement et sans caution. 2 journées d'essai gratuit pour tester le parking avant l'abonnement. Parking sécurisé : conforme à la charte qualité Yespark. Présence de caméras de surveillance : Oui. Présence d'un gardien : Oui. Présence d'un ascenseur : Oui. Service client : 24h/24. Ouverture sans badge : Oui. Hauteur maximum : 1,90m Pour louer une place : rendez-vous sur le site internet avec la référence 92300-1495-1Attention, ce parking ne peut accueillir que des deux-roues : scooter ou moto Ascenseur	PARU_VENDU	PARKING	14.0		60.0	4.29	Yespark	AGENCY	https://www.paruvendu.fr/immobilier/location/parking-garage/parking-a-louer-a-levallois-perret/1237237095A1KILHPK000		["https://static.paruvendu.fr/2019081908/communfo/img/pictos/visite360_2.png","https://media.paruvendu.fr/media_ext/photos.ubiflow.net/a0/a1/Lzc1MTk4Mi8xNTE4MjA5NDMvcGhvdG9zLzEuanBn?20190825","https://media.paruvendu.fr/media_ext/photos.ubiflow.net/5e/95/Lzc1MTk4Mi8xNTE4MjA5NDMvcGhvdG9zLzIuanBn?20190825"]								False		[]							RENT	[{"price":60.0,"date":"2019-08-03"}]		True				False			54178039	Levallois-Perret	92300.0	92	2019-08-03T04:18:35.473	2019-08-25T15:44:28.619	
																																													
21	362044d0-7e09-11e8-82aa-61eacebe4584	Très beau local à saisir en face du parc de la planchette à Levallois Perret. Avec un total de 115m2 sur deux niveau, 95m2 de plain pied et 20m2 au sous sol, idéal pour une reserve. Ce local offre de nombreuses possibilitées. Actuellement un magasin de vente de meubles et décoration, une déspécialisation est possible pour des activitées de restauration rapide sans exctraction, salon de thé, cave à vin, crêche ou magasin de détail, la présence du parc offre un fort potentiel pour le commerce de jouets ou de vêtements pour enfants par exemple. Le trottoir large offre la possibilitée d'un droit de terrasse. le local dispose d'un rideau métallique et la climatisation est déja en place. Le secteur se compose d'une clientèle de bureau et d'habitation. Loyer actuel 3150 euros charges comprises. Pour plus de détails vous pouvez me joindre au : 0629707955 La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Paul Roquejoffre , Agent Commercial mandataire en immobilier immatriculé au registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de Nanterre sous le numéro 840152318.	BIEN_ICI	PREMISES	95.0		64500.0	678.95	Coati Développement Immoteam	AGENCY	https://www.bienici.com/annonce/hektor-immoteam-1698	False	["https://pix.yanport.com/ads/362044d0-7e09-11e8-82aa-61eacebe4584/image_624c2dae805d51c884dca43cd71eaaf3.jpg","https://pix.yanport.com/ads/362044d0-7e09-11e8-82aa-61eacebe4584/image_5068de18c3be0e0bc7d65d44a98e9be7.jpg","https://pix.yanport.com/ads/362044d0-7e09-11e8-82aa-61eacebe4584/image_c01c01dd0f2f622dec5d0ad810caa9bf.jpg","http://www.immoteam.fr/images/biens/1/5603db408f67fcfe2677cf793b3ae211/acd4590c6b1f6a3d4d28cf99e948d08c.jpg","http://www.immoteam.fr/images/biens/1/5603db408f67fcfe2677cf793b3ae211/1f547bfc194cf403ddc716984e91a483.jpg"]								False		[]							SALE	[{"price":64500.0,"date":"2018-07-02"}]					False	False		False	54178039	Levallois-Perret	92300.0	92	2018-06-30T20:48:09.382	2019-06-30T00:22:42.244	
